Date,Open,High,Low,Close
20210426,1422.59,1442.13,1420.26,1420.26
20210427,1415.67,1420.91,1403.13,1416.97
20210428,1423.12,1431.33,1407.58,1431.04
20210429,1428.64,1440.2,1417.28,1424.13
20210430,1426.28,1435.48,1422.75,1431.72
20210506,1427.91,1427.91,1397.45,1410.35
20210507,1412.57,1412.57,1358.99,1358.99
20210510,1357.77,1363.34,1348.14,1353.32
20210511,1341.14,1360.47,1335.97,1356.64
20210512,1352.55,1379.7,1351.02,1377.98
20210513,1363.95,1394.28,1363.95,1380.75
20210514,1381.29,1407.6,1381.29,1407.18
20210517,1410.47,1444.76,1410.47,1436.79
20210518,1437.24,1437.24,1423.99,1431.79
20210519,1429.15,1440.38,1429.15,1432.64
20210520,1429.08,1446.94,1429.08,1439.65
20210521,1444.27,1444.27,1421.6,1422.79
20210524,1421.8,1439.83,1410.77,1438.29
20210525,1438.08,1484.38,1438.08,1483.55
20210526,1485.85,1486.41,1476.4,1479.74
20210527,1476.33,1515.86,1476.33,1515.86
20210528,1511.87,1522.66,1486.7,1491.12
20210531,1500.42,1554.0,1500.42,1554.0
20210601,1551.17,1582.39,1551.17,1579.7
20210602,1578.54,1578.54,1538.61,1539.47
20210603,1537.64,1547.39,1521.8,1522.18
20210604,1513.81,1545.9,1513.81,1534.42
20210607,1543.51,1549.23,1532.8,1540.88
20210608,1550.55,1550.55,1522.81,1526.98
20210609,1527.63,1546.53,1527.63,1536.84
20210610,1537.92,1570.37,1537.92,1567.08
20210611,1570.41,1578.29,1557.27,1560.39
20210615,1563.47,1588.71,1560.15,1569.88
20210616,1574.24,1574.24,1527.96,1528.16
20210617,1529.84,1596.61,1529.84,1595.61
20210618,1597.02,1622.24,1597.02,1618.37
20210621,1609.9,1664.25,1609.9,1664.25
20210622,1668.3,1671.06,1653.42,1663.28
20210623,1668.61,1690.19,1661.32,1673.05
20210624,1671.8,1672.66,1637.76,1642.33
20210625,1642.63,1673.98,1642.63,1673.42
20210628,1677.81,1721.89,1677.81,1704.85
20210629,1709.04,1719.61,1690.27,1702.0
20210630,1704.08,1738.75,1704.08,1726.91
20210701,1728.5,1742.86,1719.31,1725.47
20210702,1708.59,1708.59,1672.1,1676.27
20210705,1683.95,1718.78,1683.95,1718.23
20210706,1725.31,1725.91,1651.86,1675.89
20210707,1662.59,1714.25,1662.35,1710.97
20210708,1716.23,1745.04,1716.23,1740.19
20210709,1729.34,1729.34,1694.21,1716.89
20210712,1725.99,1747.26,1714.8,1742.04
20210713,1741.97,1758.21,1715.53,1731.22
20210714,1722.1,1734.16,1708.67,1708.67
20210715,1701.11,1715.47,1690.15,1715.47
20210716,1723.62,1723.62,1687.29,1687.29
20210719,1675.6,1689.15,1667.81,1676.51
20210720,1665.78,1684.48,1664.15,1682.74
20210721,1688.41,1735.18,1688.41,1729.41
20210722,1737.13,1752.42,1721.72,1752.25
20210723,1759.51,1759.51,1720.46,1732.43
20210726,1729.24,1731.68,1664.09,1716.06
20210727,1715.71,1786.14,1700.68,1700.68
20210728,1686.74,1702.95,1649.12,1667.47
20210729,1702.98,1755.56,1702.98,1747.67
20210730,1738.81,1769.88,1732.06,1756.42
20210802,1757.76,1774.55,1738.64,1766.32
20210803,1754.3,1756.44,1724.78,1727.04
20210804,1727.92,1768.82,1727.92,1768.27
20210805,1764.31,1781.31,1756.29,1768.93
20210806,1786.27,1786.27,1740.73,1754.85
20210809,1738.82,1759.06,1725.8,1754.48
20210810,1754.3,1771.71,1754.3,1771.71
20210811,1774.05,1778.05,1753.64,1764.43
20210812,1757.7,1789.35,1757.7,1777.04
20210813,1771.36,1775.44,1741.99,1744.03
20210816,1737.43,1754.97,1727.5,1740.63
20210817,1735.53,1736.22,1685.91,1687.76
20210818,1693.18,1709.77,1683.12,1690.61
20210819,1690.78,1729.78,1690.78,1722.07
20210820,1714.42,1722.36,1682.62,1698.68
20210823,1703.21,1749.38,1701.78,1748.71
20210824,1751.2,1768.25,1733.02,1759.39
20210825,1758.2,1758.2,1735.42,1742.75
20210826,1746.17,1746.17,1699.25,1699.25
20210827,1696.58,1707.61,1684.57,1686.95
20210830,1694.07,1716.16,1674.72,1682.5
20210831,1674.97,1674.97,1633.24,1648.86
20210901,1649.42,1649.42,1607.51,1628.79
20210902,1621.21,1628.11,1605.65,1610.03
20210903,1609.43,1625.69,1593.53,1607.06
20210906,1603.98,1649.93,1603.98,1647.93
20210907,1644.96,1651.48,1644.46,1650.28
20210908,1650.34,1650.34,1621.91,1624.24
20210909,1625.02,1630.55,1598.29,1607.56
20210910,1606.01,1631.18,1596.61,1629.57
20210913,1627.03,1627.03,1585.15,1585.15
20210914,1583.24,1614.09,1583.24,1593.83
20210915,1593.21,1593.21,1579.46,1586.31
20210916,1581.09,1581.09,1543.57,1546.11
20210917,1546.55,1558.08,1525.81,1547.0
20210922,1532.51,1553.64,1532.51,1548.54
20210923,1555.21,1570.16,1549.22,1559.84
20210924,1558.35,1585.99,1558.35,1568.98
20210927,1577.27,1586.16,1546.96,1558.39
20210928,1553.72,1569.53,1541.6,1542.21
20210929,1535.85,1536.58,1518.97,1521.83
20210930,1527.02,1552.94,1527.02,1550.23
20211008,1561.58,1566.04,1539.81,1543.11
20211011,1546.55,1553.98,1526.0,1526.92
20211012,1525.77,1525.77,1487.13,1494.61
20211013,1497.81,1530.97,1497.81,1528.86
20211014,1531.9,1541.85,1526.36,1534.98
20211015,1536.75,1550.91,1533.52,1547.82
20211018,1549.26,1549.26,1528.91,1541.86
20211019,1543.67,1560.14,1543.67,1556.98
20211020,1560.13,1569.68,1556.71,1562.94
20211021,1562.93,1565.09,1542.26,1545.65
20211022,1548.47,1559.07,1541.64,1548.32
20211025,1553.41,1574.0,1549.57,1574.0
20211026,1574.4,1580.44,1566.22,1568.4
20211027,1564.72,1564.72,1542.25,1547.21
20211028,1541.2,1549.93,1533.5,1533.91
20211029,1538.7,1585.19,1538.7,1583.43
20211101,1581.86,1604.56,1580.25,1587.52
20211102,1588.38,1604.59,1573.52,1581.93
20211103,1584.29,1592.25,1559.41,1575.11
20211104,1580.88,1604.49,1580.88,1597.06
20211105,1601.47,1601.47,1581.23,1581.23
20211108,1581.93,1581.93,1566.06,1580.24
20211109,1587.06,1605.71,1587.06,1603.86
20211110,1598.45,1607.79,1587.66,1607.57
20211111,1605.56,1632.24,1605.56,1627.92
20211112,1627.93,1647.75,1627.81,1644.56
20211115,1645.86,1650.65,1638.46,1639.99
20211116,1634.93,1644.96,1625.89,1627.03
20211117,1627.35,1651.21,1624.07,1650.55
20211118,1649.21,1649.21,1635.62,1636.94
20211119,1637.14,1664.11,1637.14,1662.14
20211122,1666.08,1702.99,1666.08,1701.05
20211123,1699.5,1706.49,1698.07,1699.62
20211124,1700.56,1705.24,1691.66,1692.28
20211125,1691.79,1701.1,1691.79,1693.19
20211126,1692.19,1692.66,1678.7,1688.79
20211129,1675.76,1700.4,1675.76,1695.11
20211130,1701.73,1706.81,1692.48,1702.87
20211201,1702.55,1702.55,1679.78,1681.62
20211202,1678.48,1678.48,1648.38,1648.85
20211203,1650.95,1662.5,1650.95,1662.48
20211206,1663.92,1663.92,1620.92,1620.92
20211207,1628.24,1628.24,1588.49,1600.15
20211208,1607.85,1632.91,1607.85,1632.41
20211209,1633.48,1655.46,1629.34,1652.96
20211210,1647.95,1674.17,1647.95,1667.0
20211213,1670.94,1681.92,1669.73,1677.55
20211214,1675.73,1684.83,1674.33,1677.01
20211215,1677.76,1679.77,1658.36,1658.36
20211216,1661.38,1666.82,1659.02,1664.59
20211217,1664.1,1664.1,1627.12,1628.65
20211220,1619.38,1630.75,1595.32,1595.32
20211221,1597.19,1609.55,1592.51,1608.23
20211222,1612.03,1623.84,1610.11,1616.23
20211223,1617.34,1619.01,1609.92,1611.97
20211224,1610.91,1610.91,1585.93,1587.76
20211227,1585.2,1591.2,1573.22,1581.28
20211228,1582.65,1600.6,1582.65,1600.2
20211229,1601.45,1601.45,1585.53,1588.32
20211230,1590.73,1617.67,1590.73,1612.14
20211231,1621.25,1634.81,1621.25,1633.48
20220104,1637.34,1637.34,1601.23,1603.79
20220105,1603.04,1603.04,1561.2,1567.27
20220106,1561.18,1567.33,1544.7,1559.46
20220107,1561.6,1566.84,1534.62,1534.67
20220110,1537.29,1554.26,1523.29,1548.28
20220111,1548.26,1548.26,1517.0,1519.25
20220112,1523.29,1545.17,1523.29,1545.17
20220113,1547.38,1547.38,1518.09,1518.09
20220114,1513.51,1547.07,1513.51,1541.97
20220117,1546.21,1572.91,1546.21,1568.76
20220118,1569.56,1582.91,1560.88,1561.87
20220119,1559.83,1559.83,1538.37,1543.99
20220120,1545.19,1545.7,1510.9,1511.68
20220121,1508.68,1508.68,1484.76,1485.13
20220124,1478.61,1504.16,1478.61,1500.39
20220125,1494.71,1496.68,1455.17,1455.17
20220126,1460.24,1466.18,1441.36,1455.85
20220127,1455.52,1455.52,1413.78,1414.19
20220128,1423.53,1425.1,1399.89,1404.03
20220207,1422.97,1430.73,1404.21,1407.74
20220208,1407.3,1407.3,1369.31,1384.57
20220209,1384.64,1394.92,1376.39,1394.61
20220210,1398.29,1398.29,1365.48,1369.67
20220211,1363.8,1363.8,1338.07,1338.52
20220214,1329.96,1347.03,1328.3,1335.34
20220215,1339.11,1372.07,1339.11,1371.31
20220216,1378.29,1379.82,1369.65,1371.0
20220217,1370.1,1390.94,1370.1,1380.19
20220218,1372.87,1373.99,1365.86,1373.83
20220221,1375.89,1377.4,1365.2,1367.49
20220222,1359.09,1359.09,1337.69,1356.41
20220223,1356.16,1414.01,1356.16,1412.19
20220224,1409.1,1422.69,1373.31,1388.67
20220225,1406.53,1431.44,1406.53,1418.76
20220228,1423.81,1431.97,1413.52,1431.97
20220301,1438.52,1438.52,1418.65,1424.18
20220302,1419.06,1419.06,1401.91,1416.87
20220303,1422.55,1422.55,1393.18,1393.22
20220304,1384.66,1412.63,1383.18,1386.88
20220307,1381.54,1381.54,1345.59,1350.13
20220308,1348.77,1359.81,1316.04,1316.04
20220309,1325.11,1328.41,1261.47,1301.78
20220310,1337.86,1347.72,1329.22,1329.63
20220311,1314.58,1342.05,1301.22,1341.78
20220314,1336.19,1336.19,1298.27,1298.27
20220315,1286.26,1305.9,1251.33,1251.33
20220316,1273.97,1289.38,1227.3,1288.36
20220317,1308.88,1333.13,1308.88,1313.23
20220318,1308.37,1311.99,1294.57,1311.99
20220321,1313.16,1330.81,1313.16,1326.03
20220322,1321.72,1321.72,1305.06,1307.39
20220323,1312.14,1324.84,1304.11,1317.26
20220324,1310.01,1310.01,1290.67,1302.27
20220325,1303.99,1307.45,1273.05,1273.05
20220328,1266.1,1268.23,1252.51,1257.34
20220329,1264.2,1268.09,1243.45,1243.56
20220330,1250.33,1280.58,1250.33,1280.58
20220331,1277.72,1277.72,1257.84,1260.84
20220401,1255.98,1262.11,1245.59,1258.01
20220406,1257.06,1257.06,1227.91,1232.73
20220407,1225.95,1226.56,1204.96,1204.96
20220408,1204.17,1206.13,1183.82,1192.59
20220411,1188.72,1188.72,1143.87,1146.55
20220412,1147.01,1156.89,1127.11,1156.89
20220413,1152.54,1152.54,1127.07,1127.07
20220414,1134.38,1149.51,1127.0,1142.0
20220415,1134.65,1138.05,1119.28,1132.94
20220418,1127.97,1166.01,1125.12,1165.04
20220419,1162.98,1167.77,1144.69,1147.15
20220420,1147.04,1148.92,1130.91,1131.71
20220421,1127.08,1143.73,1103.23,1105.47
20220422,1101.78,1105.27,1087.77,1089.0
20220425,1073.39,1073.39,1016.57,1016.57
20220426,1019.35,1034.43,997.0,998.22
20220427,987.29,1049.02,981.44,1048.2
20220428,1039.65,1047.44,1027.04,1037.1
20220429,1040.6,1085.0,1037.72,1083.88
20220505,1081.91,1108.2,1081.91,1095.14
20220506,1069.58,1097.61,1069.58,1082.39
20220509,1078.97,1095.58,1078.97,1088.78
20220510,1077.1,1125.39,1077.1,1119.12
20220511,1121.51,1173.5,1121.51,1145.84
20220512,1141.62,1160.06,1141.62,1154.45
20220513,1160.43,1160.43,1144.63,1153.7
20220516,1160.78,1168.18,1141.74,1142.62
20220517,1142.09,1160.02,1137.39,1157.73
20220518,1159.06,1170.54,1159.06,1163.88
20220519,1150.3,1190.16,1150.3,1190.16
20220520,1196.33,1203.34,1186.24,1203.34
20220523,1204.82,1208.74,1193.07,1207.92
20220524,1207.42,1207.42,1153.55,1153.55
20220525,1153.62,1164.2,1150.24,1163.52
20220526,1163.76,1169.61,1143.83,1161.15
20220527,1166.06,1171.87,1147.21,1153.29
20220530,1157.87,1169.97,1149.38,1168.44
20220531,1172.46,1205.51,1160.42,1205.51
20220601,1201.94,1220.95,1201.94,1215.32
20220602,1213.35,1273.53,1213.35,1272.78
20220606,1280.29,1333.05,1280.29,1323.14
20220607,1324.91,1324.91,1301.21,1309.51
20220608,1306.51,1322.32,1282.65,1303.82
20220609,1302.02,1302.02,1264.42,1270.59
20220610,1263.25,1293.85,1263.25,1293.85
20220613,1281.37,1293.92,1279.26,1288.17
20220614,1274.11,1274.11,1229.74,1265.81
20220615,1265.41,1283.95,1254.87,1256.86
20220616,1259.47,1296.0,1259.47,1281.58
20220617,1273.16,1299.71,1270.19,1298.23
20220620,1305.12,1318.1,1297.61,1304.13
20220621,1304.74,1304.74,1275.81,1286.07
20220622,1288.1,1289.37,1266.89,1266.89
20220623,1268.33,1296.15,1260.13,1296.15
20220624,1300.95,1322.94,1300.95,1313.91
20220627,1323.72,1328.24,1313.31,1319.0
20220628,1321.51,1331.84,1299.25,1331.84
20220629,1326.25,1332.73,1296.81,1297.0
20220630,1298.71,1327.88,1296.48,1316.3
20220701,1317.9,1317.9,1295.59,1299.37
20220704,1298.31,1315.91,1284.51,1315.02
20220705,1317.42,1318.45,1288.65,1303.01
20220706,1302.7,1325.72,1299.57,1311.71
20220707,1313.85,1319.66,1293.22,1317.89
20220708,1324.91,1326.68,1311.81,1312.62
20220711,1308.17,1308.17,1279.93,1291.73
20220712,1291.19,1291.19,1250.01,1250.01
20220713,1252.13,1263.44,1241.41,1255.6
20220714,1255.69,1296.1,1255.69,1288.47
20220715,1285.94,1304.48,1281.68,1281.68
20220718,1285.26,1288.67,1267.2,1286.58
20220719,1286.71,1294.52,1275.87,1284.96
20220720,1289.14,1307.72,1289.14,1306.34
20220721,1306.49,1337.07,1306.49,1320.36
20220722,1324.66,1328.32,1304.79,1313.26
20220725,1313.53,1324.32,1298.24,1300.25
20220726,1299.3,1313.16,1289.07,1313.04
20220727,1312.43,1340.03,1312.43,1339.69
20220728,1346.81,1367.57,1345.29,1359.71
20220729,1365.69,1365.69,1343.77,1344.65
20220801,1338.68,1356.79,1322.41,1356.79
20220802,1339.96,1353.21,1320.52,1339.2
20220803,1343.12,1371.04,1339.96,1340.09
20220804,1346.94,1357.38,1338.06,1351.54
20220805,1356.03,1397.81,1356.03,1397.74
20220808,1400.62,1406.51,1388.31,1406.0
20220809,1403.72,1421.14,1396.61,1420.84
20220810,1414.75,1432.14,1414.75,1425.09
20220811,1432.47,1443.81,1422.13,1441.72
20220812,1438.25,1438.25,1406.31,1406.31
20220815,1403.84,1416.41,1403.84,1409.75
20220816,1410.06,1425.79,1406.56,1408.86
20220817,1409.9,1412.8,1402.21,1406.6
20220818,1405.68,1430.21,1405.68,1429.33
20220819,1429.66,1435.25,1384.54,1384.54
20220822,1379.57,1386.94,1374.36,1386.01
20220823,1385.62,1396.24,1385.36,1387.94
20220824,1390.65,1390.65,1333.74,1333.74
20220825,1336.9,1336.9,1300.69,1312.81
20220826,1320.47,1329.01,1297.01,1299.32
20220829,1283.4,1320.91,1283.4,1314.75
20220830,1315.03,1319.6,1304.09,1306.2
20220831,1303.86,1303.86,1270.08,1271.91
20220901,1274.61,1283.52,1267.99,1268.5
20220902,1270.04,1287.46,1265.08,1280.08
20220905,1281.74,1290.78,1270.43,1276.75
20220906,1280.28,1299.57,1269.49,1299.57
20220907,1295.47,1332.06,1295.47,1319.01
20220908,1319.05,1323.48,1303.86,1303.86
20220909,1303.55,1303.55,1283.71,1294.63
20220913,1296.96,1306.25,1292.09,1296.39
20220914,1280.03,1294.24,1279.98,1293.83
20220915,1297.95,1297.95,1236.3,1248.42
20220916,1245.67,1268.22,1243.33,1243.33
20220919,1243.27,1246.1,1213.34,1217.66
20220920,1223.93,1244.72,1222.01,1230.39
20220921,1227.71,1230.43,1214.6,1216.34
20220922,1210.17,1239.06,1210.17,1224.38
20220923,1224.76,1224.76,1192.32,1196.86
20220926,1190.29,1216.87,1190.29,1197.02
20220927,1200.12,1222.24,1200.12,1222.24
20220928,1220.8,1221.02,1190.52,1190.52
20220929,1198.4,1209.91,1191.71,1200.86
20220930,1197.52,1197.52,1170.61,1170.61
20221010,1167.19,1167.19,1120.86,1123.34
20221011,1124.75,1128.59,1116.54,1119.18
20221012,1118.12,1162.16,1102.0,1162.16
20221013,1155.38,1186.26,1155.38,1173.7
20221014,1186.92,1221.53,1181.74,1217.8
20221017,1214.95,1234.57,1214.95,1233.94
20221018,1238.21,1246.12,1227.04,1238.81
20221019,1236.3,1240.26,1227.01,1227.01
20221020,1221.99,1252.46,1211.13,1236.02
20221021,1235.63,1250.54,1224.96,1245.98
20221024,1247.96,1269.3,1237.18,1242.8
20221025,1236.77,1251.87,1221.45,1239.82
20221026,1241.85,1285.12,1241.85,1280.36
20221027,1284.39,1291.4,1266.42,1266.42
20221028,1254.59,1274.03,1237.8,1240.42
20221031,1235.69,1268.02,1235.69,1256.02
20221101,1258.33,1279.54,1246.13,1277.82
20221102,1276.25,1313.04,1276.25,1302.58
20221103,1292.17,1322.6,1292.17,1321.4
20221104,1324.75,1348.28,1322.34,1343.54
20221107,1341.52,1347.81,1327.65,1331.45
20221108,1332.61,1332.61,1312.9,1322.39
20221109,1321.67,1328.5,1311.12,1311.51
20221110,1306.98,1314.65,1287.8,1289.32
20221111,1323.83,1323.83,1288.13,1288.13
20221114,1285.84,1291.85,1274.51,1281.41
20221115,1281.47,1320.46,1281.47,1320.46
20221116,1322.89,1322.89,1301.34,1303.85
20221117,1298.68,1312.66,1282.01,1312.66
20221118,1311.22,1321.95,1301.06,1301.81
20221121,1295.38,1308.81,1290.63,1308.81
20221122,1306.08,1306.08,1278.38,1282.57
20221123,1280.98,1283.42,1249.56,1278.76
20221124,1281.23,1288.1,1274.41,1279.34
20221125,1276.43,1276.43,1255.28,1255.29
20221128,1237.88,1252.29,1237.88,1246.18
20221129,1248.58,1261.02,1245.88,1255.96
20221130,1255.23,1255.23,1241.57,1248.27
20221201,1260.41,1270.29,1258.08,1266.25
20221202,1262.96,1286.72,1262.96,1272.84
20221205,1280.67,1280.67,1261.56,1267.58
20221206,1264.76,1278.7,1260.3,1268.07
20221207,1265.16,1274.52,1261.1,1264.92
20221208,1263.68,1264.72,1257.53,1258.27
20221209,1260.08,1266.69,1254.37,1257.9
20221212,1256.1,1267.87,1250.68,1264.12
20221213,1262.69,1262.69,1239.61,1239.89
20221214,1250.58,1250.58,1233.45,1234.28
20221215,1234.04,1245.11,1234.04,1243.3
20221216,1238.78,1238.78,1220.03,1223.36
20221219,1220.27,1220.27,1194.97,1196.76
20221220,1195.74,1197.94,1188.97,1191.12
20221221,1190.15,1190.15,1170.32,1174.67
20221222,1178.13,1178.13,1155.84,1158.33
20221223,1152.44,1153.53,1142.53,1149.96
20221226,1150.77,1187.82,1150.77,1187.65
20221227,1189.03,1204.41,1181.99,1203.18
20221228,1200.07,1200.43,1192.11,1193.1
20221229,1191.36,1208.74,1191.36,1199.46
20221230,1201.78,1207.57,1196.79,1196.79
20230103,1197.32,1228.36,1196.1,1227.37
20230104,1231.56,1231.56,1213.6,1221.55
20230105,1222.58,1239.71,1220.89,1238.53
20230106,1240.23,1258.79,1240.23,1247.33
20230109,1251.46,1258.65,1247.06,1249.74
20230110,1251.5,1257.35,1250.86,1253.79
20230111,1254.12,1254.91,1233.28,1233.28
20230112,1236.17,1239.21,1231.56,1234.38
20230113,1236.92,1237.7,1230.46,1237.43
20230116,1236.79,1270.73,1236.79,1261.54
20230117,1265.7,1274.65,1265.7,1272.45
20230118,1275.85,1277.88,1272.79,1275.03
20230119,1272.9,1298.26,1272.9,1298.26
20230120,1300.88,1307.51,1297.48,1301.94
20230130,1316.98,1316.98,1305.26,1305.26
