Date,Open,High,Low,Close
20210224,4789.72,4810.38,4709.73,4737.76
20210225,4777.53,4833.66,4764.62,4805.21
20210226,4725.41,4772.78,4698.26,4705.62
20210301,4728.85,4803.17,4728.85,4801.2
20210302,4826.55,4830.36,4731.81,4759.48
20210303,4759.37,4872.04,4759.37,4870.28
20210304,4843.05,4877.54,4816.35,4832.92
20210305,4785.83,4820.08,4758.6,4802.39
20210308,4829.81,4860.46,4758.05,4760.41
20210309,4754.93,4798.35,4647.05,4721.34
20210310,4742.49,4753.7,4691.19,4696.05
20210311,4700.51,4806.33,4697.07,4803.3
20210312,4813.33,4852.66,4788.21,4843.12
20210315,4833.67,4884.25,4813.78,4854.55
20210316,4851.25,4887.4,4816.67,4886.43
20210317,4873.85,4873.85,4826.9,4863.28
20210318,4860.48,4903.95,4859.31,4880.97
20210319,4836.37,4873.83,4807.82,4832.37
20210322,4834.61,4900.64,4834.61,4898.57
20210323,4896.68,4899.14,4807.46,4828.34
20210324,4805.4,4820.91,4741.19,4753.19
20210325,4745.11,4769.22,4723.74,4735.62
20210326,4746.86,4797.83,4744.74,4794.54
20210329,4817.02,4855.1,4795.05,4848.2
20210330,4833.42,4842.12,4796.19,4841.74
20210331,4836.78,4836.78,4796.79,4827.2
20210401,4823.34,4871.18,4812.14,4865.11
20210402,4864.82,4866.49,4826.86,4836.83
20210406,4844.97,4867.47,4844.53,4857.9
20210407,4855.71,4900.68,4837.2,4899.55
20210408,4894.72,4916.73,4870.41,4888.85
20210409,4885.81,4903.33,4865.15,4893.54
20210412,4892.38,4913.12,4859.5,4871.15
20210413,4859.82,4861.47,4821.66,4828.81
20210414,4816.77,4873.51,4814.15,4864.07
20210415,4860.01,4871.63,4839.71,4869.29
20210416,4875.16,4929.41,4865.73,4928.35
20210419,4918.5,4963.29,4908.77,4958.26
20210420,4949.9,4983.72,4939.64,4955.39
20210421,4938.9,4962.73,4915.99,4950.17
20210422,4964.86,4999.97,4958.67,4971.05
20210423,4960.95,4965.7,4926.28,4956.21
20210426,4964.85,4982.91,4919.31,4921.29
20210427,4918.96,4928.7,4878.09,4922.71
20210428,4912.17,4953.03,4892.43,4952.55
20210429,4956.93,4985.79,4937.03,4981.26
20210430,4962.4,4969.01,4932.35,4956.5
20210506,4976.57,5036.52,4976.57,5029.41
20210507,5042.53,5078.32,5005.48,5037.87
20210510,5054.18,5082.35,5034.08,5080.9
20210511,5042.12,5042.12,4950.26,5033.75
20210512,5030.58,5081.63,5029.85,5080.38
20210513,5045.16,5071.54,5005.49,5016.72
20210514,5034.68,5068.16,5023.7,5051.42
20210517,5048.9,5069.13,5023.86,5043.01
20210518,5040.24,5070.94,5033.06,5070.85
20210519,5056.01,5077.06,5045.73,5068.85
20210520,5015.78,5017.95,4979.24,4994.91
20210521,5000.76,5029.87,4982.1,5009.73
20210524,5016.52,5051.65,5010.73,5042.46
20210525,5051.72,5109.87,5033.77,5105.87
20210526,5115.76,5147.41,5102.19,5136.14
20210527,5121.51,5157.64,5108.02,5152.81
20210528,5157.49,5194.6,5144.82,5160.21
20210531,5180.38,5205.54,5131.37,5204.73
20210601,5199.23,5238.27,5152.24,5236.08
20210602,5240.31,5240.31,5180.75,5209.3
20210603,5202.43,5250.25,5193.88,5205.28
20210604,5171.55,5205.7,5145.92,5179.99
20210607,5178.26,5189.01,5147.84,5170.73
20210608,5177.29,5186.31,5131.89,5142.36
20210609,5145.48,5176.34,5134.24,5157.38
20210610,5154.89,5198.62,5142.12,5169.69
20210611,5174.72,5184.24,5145.05,5147.63
20210615,5167.94,5172.1,5089.1,5105.45
20210616,5100.5,5107.7,5032.48,5038.75
20210617,5032.3,5061.39,5014.84,5029.82
20210618,5031.31,5031.58,4983.06,5009.93
20210621,5006.28,5041.42,4987.86,5036.61
20210622,5045.8,5101.44,5040.72,5096.2
20210623,5116.73,5180.18,5095.82,5168.74
20210624,5178.46,5188.2,5133.82,5163.13
20210625,5163.24,5199.63,5145.46,5185.63
20210628,5154.75,5167.03,5131.78,5143.83
20210629,5142.35,5162.52,5113.56,5136.99
20210630,5137.58,5163.89,5124.91,5153.4
20210701,5151.28,5185.74,5123.25,5129.82
20210702,5112.19,5118.02,5087.44,5095.13
20210705,5105.86,5121.33,5077.0,5102.94
20210706,5102.51,5111.27,5044.62,5093.26
20210707,5068.06,5100.22,5049.46,5097.02
20210708,5087.56,5087.72,4995.76,4999.4
20210709,4984.72,5043.19,4969.9,5041.8
20210712,5066.69,5104.02,5058.08,5077.15
20210713,5079.17,5113.84,5059.4,5110.62
20210714,5106.52,5113.8,5075.32,5076.15
20210715,5065.39,5104.95,5030.02,5102.58
20210716,5089.88,5135.29,5080.67,5107.88
20210719,5118.17,5126.29,5083.28,5096.59
20210720,5059.14,5081.11,5034.89,5079.32
20210721,5099.73,5119.34,5065.75,5078.76
20210722,5092.98,5138.1,5080.65,5134.35
20210723,5126.7,5135.74,5046.1,5054.1
20210726,5059.0,5060.84,4914.1,4951.13
20210727,4949.23,4982.89,4803.44,4803.44
20210728,4778.35,4802.45,4696.04,4750.03
20210729,4796.36,4813.73,4766.32,4799.05
20210730,4817.9,4862.15,4787.22,4858.43
20210802,4835.43,4878.57,4779.31,4870.71
20210803,4847.73,4870.14,4806.09,4812.43
20210804,4823.78,4889.81,4819.14,4886.7
20210805,4880.88,4914.44,4838.55,4856.89
20210806,4859.11,4883.8,4831.71,4882.56
20210809,4875.65,4953.27,4862.35,4950.71
20210810,4940.29,4959.39,4928.05,4959.39
20210811,4973.74,5040.31,4973.74,5036.93
20210812,5032.09,5108.9,5016.48,5101.58
20210813,5097.7,5130.13,5088.75,5108.1
20210816,5118.74,5144.41,5091.98,5108.37
20210817,5101.59,5128.33,5001.19,5011.67
20210818,5018.22,5051.21,5008.21,5043.67
20210819,5021.0,5033.68,4975.56,5014.93
20210820,5012.17,5032.9,4959.18,5022.09
20210823,5047.88,5088.48,5047.88,5080.22
20210824,5099.32,5141.55,5088.37,5122.62
20210825,5130.63,5186.71,5110.4,5184.79
20210826,5191.98,5237.38,5186.66,5205.18
20210827,5189.3,5242.1,5177.72,5240.64
20210830,5241.39,5277.19,5230.82,5271.52
20210831,5261.26,5385.98,5256.42,5385.98
20210901,5408.2,5436.92,5303.2,5361.02
20210902,5350.55,5452.69,5347.14,5448.12
20210903,5428.33,5497.35,5399.95,5431.93
20210906,5457.39,5497.41,5415.26,5482.7
20210907,5499.45,5597.93,5483.76,5592.55
20210908,5583.22,5666.66,5576.29,5639.62
20210909,5650.13,5749.37,5620.77,5746.51
20210910,5733.27,5770.06,5667.5,5668.78
20210913,5675.13,5786.18,5670.77,5772.51
20210914,5764.64,5775.27,5658.48,5670.94
20210915,5659.8,5728.73,5645.73,5687.31
20210916,5730.55,5765.65,5601.54,5601.54
20210917,5577.75,5640.85,5400.9,5496.14
20210922,5439.02,5574.46,5434.91,5574.29
20210923,5650.0,5685.05,5564.61,5581.68
20210924,5576.64,5576.64,5401.79,5404.99
20210927,5418.36,5428.69,5212.17,5251.93
20210928,5256.07,5347.06,5244.51,5335.04
20210929,5301.31,5326.68,5166.0,5166.0
20210930,5180.29,5249.72,5174.28,5245.35
20211008,5316.72,5326.69,5207.68,5244.44
20211011,5250.39,5301.42,5216.84,5275.22
20211012,5271.02,5297.75,5124.78,5187.63
20211013,5192.47,5193.03,5082.74,5151.12
20211014,5138.25,5162.54,5091.64,5130.9
20211015,5127.11,5161.16,5088.16,5143.64
20211018,5144.29,5221.89,5130.14,5220.44
20211019,5209.85,5268.11,5186.77,5257.33
20211020,5178.17,5222.97,5170.73,5205.66
20211021,5190.89,5291.39,5188.78,5243.45
20211022,5234.53,5267.11,5146.12,5149.86
20211025,5144.49,5164.59,5102.9,5155.31
20211026,5163.87,5174.41,5115.26,5132.2
20211027,5110.08,5110.08,5034.64,5054.62
20211028,5023.81,5023.81,4925.17,4940.01
20211029,4945.42,4965.99,4915.61,4964.67
20211101,4945.2,5004.45,4930.59,4990.25
20211102,4988.16,4996.75,4835.27,4888.58
20211103,4892.44,4954.41,4886.01,4952.71
20211104,4953.86,4956.68,4922.37,4954.04
20211105,4946.63,4954.08,4881.92,4881.95
20211108,4890.6,4928.74,4872.43,4912.02
20211109,4926.03,4941.82,4906.48,4937.52
20211110,4932.3,4934.88,4849.23,4932.43
20211111,4930.76,5007.89,4925.45,5005.17
20211112,4990.54,4993.87,4951.41,4970.96
20211115,4963.6,4982.28,4940.99,4979.0
20211116,4982.04,5001.93,4947.08,4951.63
20211117,4961.93,4994.59,4958.22,4992.96
20211118,5002.22,5018.26,4986.5,4989.29
20211119,4985.67,5063.45,4969.21,5059.43
20211122,5068.38,5083.16,5050.17,5067.43
20211123,5072.58,5119.79,5060.57,5095.6
20211124,5108.2,5127.07,5086.26,5120.14
20211125,5132.89,5132.89,5082.16,5097.97
20211126,5079.65,5100.86,5058.11,5061.1
20211129,5000.97,5029.84,4983.8,5029.29
20211130,5040.89,5071.46,5023.8,5044.12
20211201,5049.39,5103.48,5036.34,5103.48
20211202,5097.7,5124.85,5079.47,5114.32
20211203,5118.21,5159.26,5072.17,5150.05
20211206,5147.7,5176.04,5091.8,5092.92
20211207,5137.99,5151.27,5060.94,5119.6
20211208,5128.82,5128.96,5087.55,5124.21
20211209,5121.86,5144.32,5109.34,5130.75
20211210,5115.93,5128.34,5090.16,5118.56
20211213,5141.23,5153.0,5112.77,5117.09
20211214,5101.79,5102.19,5060.87,5064.59
20211215,5063.82,5107.7,5052.45,5087.39
20211216,5104.83,5163.47,5103.94,5162.86
20211217,5162.06,5177.98,5127.76,5129.74
20211220,5123.61,5152.44,5079.03,5084.14
20211221,5078.06,5190.45,5077.93,5186.49
20211222,5191.79,5191.79,5150.29,5166.85
20211223,5162.44,5197.02,5148.37,5186.92
20211224,5189.22,5189.66,5140.71,5156.06
20211227,5159.55,5204.62,5159.55,5186.57
20211228,5187.89,5188.32,5139.8,5160.62
20211229,5157.25,5162.08,5139.04,5145.03
20211230,5144.4,5166.58,5143.23,5158.35
20211231,5160.57,5217.71,5156.27,5209.9
20220104,5235.93,5284.06,5230.4,5272.76
20220105,5257.41,5272.99,5223.61,5258.01
20220106,5242.07,5284.44,5237.66,5281.62
20220107,5277.52,5347.47,5277.52,5296.28
20220110,5293.79,5348.77,5289.32,5347.83
20220111,5340.99,5400.61,5338.62,5371.9
20220112,5365.88,5366.4,5306.78,5347.72
20220113,5346.23,5386.64,5329.95,5331.5
20220114,5309.79,5310.23,5233.33,5235.98
20220117,5238.61,5267.41,5234.06,5251.16
20220118,5257.67,5321.22,5237.53,5303.18
20220119,5305.48,5363.21,5301.04,5338.34
20220120,5340.91,5375.85,5300.39,5318.14
20220121,5314.41,5322.0,5262.99,5276.73
20220124,5258.08,5286.11,5209.68,5252.39
20220125,5224.28,5229.03,5070.32,5070.73
20220126,5078.85,5121.6,5053.52,5102.66
20220127,5104.79,5114.19,5033.88,5033.89
20220128,5056.41,5065.53,4973.58,5009.74
20220207,5050.98,5147.71,5050.98,5140.6
20220208,5154.02,5254.53,5149.99,5254.53
20220209,5252.39,5302.74,5237.56,5278.93
20220210,5264.91,5336.75,5239.94,5336.19
20220211,5332.59,5382.19,5321.11,5325.3
20220214,5310.18,5317.19,5227.59,5242.91
20220215,5241.27,5247.9,5187.35,5221.09
20220216,5232.27,5271.05,5228.17,5268.18
20220217,5263.57,5264.96,5229.81,5244.61
20220218,5228.9,5345.9,5220.69,5345.16
20220221,5347.63,5386.77,5316.83,5379.54
20220222,5347.01,5364.06,5297.49,5334.18
20220223,5332.9,5345.29,5289.58,5319.45
20220224,5302.87,5318.47,5171.35,5216.49
20220225,5230.8,5280.43,5187.4,5215.19
20220228,5214.23,5220.99,5155.9,5219.15
20220301,5230.29,5268.73,5206.75,5263.58
20220302,5260.57,5303.6,5253.29,5298.65
20220303,5311.65,5364.46,5311.4,5355.01
20220304,5336.95,5365.87,5282.3,5329.22
20220307,5344.16,5356.66,5253.3,5271.52
20220308,5253.75,5255.83,5088.21,5090.09
20220309,5107.36,5142.71,4866.54,5024.81
20220310,5078.1,5132.59,5024.89,5087.35
20220311,5048.54,5126.25,4969.53,5120.31
20220314,5078.25,5150.35,5009.31,5009.31
20220315,4974.12,4974.75,4699.87,4699.87
20220316,4759.56,4829.12,4606.2,4811.54
20220317,4876.72,4958.55,4862.74,4896.58
20220318,4887.52,5034.28,4875.52,5025.5
20220321,5028.17,5066.44,4994.53,5046.46
20220322,5035.21,5153.99,5027.26,5131.93
20220323,5123.46,5162.22,5086.08,5145.75
20220324,5123.49,5153.79,5108.47,5128.44
20220325,5119.4,5189.4,5111.83,5124.29
20220328,5105.06,5206.45,5072.95,5187.17
20220329,5178.68,5197.4,5148.22,5177.71
20220330,5175.72,5244.58,5171.97,5244.39
20220331,5242.16,5348.48,5240.25,5303.28
20220401,5270.69,5363.49,5262.08,5357.43
20220406,5365.12,5453.75,5339.59,5447.77
20220407,5408.27,5442.12,5342.34,5342.52
20220408,5349.56,5400.78,5285.15,5399.54
20220411,5371.4,5376.72,5262.61,5280.01
20220412,5269.96,5301.32,5203.93,5264.82
20220413,5245.97,5323.93,5205.37,5254.47
20220414,5274.72,5399.21,5259.6,5379.79
20220415,5368.98,5439.66,5325.44,5347.9
20220418,5297.79,5341.27,5263.42,5276.56
20220419,5278.19,5346.56,5238.93,5338.53
20220420,5321.47,5331.94,5166.53,5182.91
20220421,5176.65,5207.72,5047.3,5062.85
20220422,5039.01,5154.26,5014.33,5128.4
20220425,5058.0,5058.0,4858.67,4859.16
20220426,4857.61,4899.5,4753.84,4766.71
20220427,4720.67,4820.85,4675.22,4820.59
20220428,4806.53,4905.8,4796.06,4883.17
20220429,4910.52,5020.63,4881.08,5019.23
20220505,5022.95,5067.23,4999.95,5052.01
20220506,4952.87,4995.35,4905.37,4921.83
20220509,4897.78,4942.87,4879.19,4934.04
20220510,4856.32,4931.0,4816.32,4930.67
20220511,4923.47,4978.75,4916.63,4923.27
20220512,4909.25,4951.67,4869.06,4911.54
20220513,4920.36,5028.31,4920.36,5028.31
20220516,5081.03,5093.73,5033.13,5078.78
20220517,5065.82,5071.2,4994.27,5040.82
20220518,5027.81,5041.66,4987.92,5006.19
20220519,4935.53,5024.28,4926.66,5024.25
20220520,5021.58,5072.33,5020.28,5070.66
20220523,5081.78,5092.41,5057.14,5084.99
20220524,5080.78,5085.41,4951.53,4951.53
20220525,4943.89,5031.29,4932.82,5031.29
20220526,5027.36,5091.45,4994.95,5081.99
20220527,5081.28,5093.38,5039.08,5074.43
20220530,5076.98,5079.71,5033.95,5072.06
20220531,5062.8,5077.54,5040.72,5070.53
20220601,5057.38,5095.08,5044.17,5093.22
20220602,5074.29,5074.29,5029.89,5054.23
20220606,5053.77,5074.79,5019.37,5073.12
20220607,5063.31,5100.51,5044.58,5087.42
20220608,5090.89,5127.22,5029.14,5125.17
20220609,5115.32,5153.58,5072.51,5100.76
20220610,5054.27,5142.9,5045.58,5134.13
20220613,5099.86,5122.32,5032.19,5071.64
20220614,5032.92,5144.44,5013.11,5143.29
20220615,5134.32,5214.95,5119.7,5137.36
20220616,5127.0,5160.44,5045.06,5058.37
20220617,5032.24,5065.07,4999.93,5056.85
20220620,5036.91,5051.1,5005.71,5035.07
20220621,5028.34,5064.18,4998.66,5037.47
20220622,5044.36,5044.36,4966.98,4970.58
20220623,4973.68,5039.95,4958.16,5039.95
20220624,5038.68,5052.56,5012.72,5033.96
20220627,5042.12,5090.04,5039.26,5079.56
20220628,5081.57,5125.78,5074.28,5125.14
20220629,5107.46,5145.91,5090.33,5091.24
20220630,5089.92,5123.91,5083.61,5106.47
20220701,5109.65,5136.35,5072.76,5125.94
20220704,5127.98,5143.81,5110.56,5143.81
20220705,5150.86,5173.82,5108.4,5151.22
20220706,5125.65,5125.65,5021.16,5050.61
20220707,5049.27,5094.93,5032.82,5081.07
20220708,5092.54,5099.21,5064.41,5070.86
20220711,5048.71,5048.71,4979.36,4997.9
20220712,4994.69,5032.98,4982.5,4997.94
20220713,4989.78,5020.11,4971.71,5004.27
20220714,4977.7,4982.59,4926.01,4937.89
20220715,4908.42,4920.48,4813.94,4813.94
20220718,4829.26,4932.11,4829.26,4932.11
20220719,4940.27,4958.59,4918.23,4951.39
20220720,4957.94,4972.06,4945.83,4968.22
20220721,4961.58,4961.58,4896.21,4896.21
20220722,4893.84,4906.08,4841.61,4874.3
20220725,4881.66,4901.43,4860.59,4869.84
20220726,4870.93,4949.05,4857.56,4938.79
20220727,4934.19,4954.64,4907.56,4943.23
20220728,4954.96,4968.72,4939.6,4962.89
20220729,4968.02,4976.12,4918.29,4921.72
20220801,4918.25,4946.6,4889.95,4937.89
20220802,4897.2,4897.2,4756.35,4798.78
20220803,4800.09,4853.56,4734.77,4736.11
20220804,4753.19,4764.1,4705.06,4762.28
20220805,4768.31,4800.7,4733.8,4797.14
20220808,4794.27,4876.87,4785.94,4873.23
20220809,4874.41,4890.44,4854.06,4883.65
20220810,4883.18,4884.67,4846.44,4862.62
20220811,4885.55,4926.01,4876.67,4923.72
20220812,4924.57,4965.18,4922.46,4957.35
20220815,4956.65,4989.16,4943.61,4969.85
20220816,4976.38,5003.44,4969.07,4996.1
20220817,5001.94,5019.62,4982.39,5012.05
20220818,5006.81,5010.18,4958.84,4969.34
20220819,4972.31,5032.42,4970.71,5007.0
20220822,5007.42,5054.6,4997.51,5050.92
20220823,5043.01,5087.51,5021.11,5075.63
20220824,5076.16,5081.68,4979.43,4984.46
20220825,5001.65,5076.23,4997.73,5073.62
20220826,5069.05,5095.94,5037.62,5051.22
20220829,5010.07,5093.76,4985.35,5090.85
20220830,5088.6,5103.46,5031.21,5060.86
20220831,5056.75,5062.5,4996.92,5009.62
20220901,5018.27,5098.27,5000.5,5043.03
20220902,5039.5,5058.76,5020.09,5040.13
20220905,5050.33,5115.83,5037.23,5115.83
20220906,5122.97,5201.74,5113.54,5201.74
20220907,5180.98,5194.6,5156.33,5187.12
20220908,5180.07,5188.62,5144.5,5168.47
20220909,5168.83,5230.58,5165.92,5222.86
20220913,5227.34,5228.92,5174.15,5187.63
20220914,5129.07,5173.09,5123.76,5144.59
20220915,5173.77,5206.62,5074.97,5134.27
20220916,5115.92,5134.99,4975.15,4975.15
20220919,4969.65,4999.43,4931.62,4975.77
20220920,5001.68,5016.47,4968.15,4980.39
20220921,4970.83,5036.09,4938.66,5020.62
20220922,4995.63,5027.78,4987.86,5015.05
20220923,5006.42,5052.44,4950.49,4962.21
20220926,4934.4,4962.15,4865.73,4872.49
20220927,4883.8,4930.36,4826.73,4930.36
20220928,4925.86,4927.71,4869.64,4869.64
20220929,4904.86,4921.67,4823.3,4846.59
20220930,4858.03,4918.09,4844.33,4869.99
20221010,4886.7,4952.77,4847.25,4856.02
20221011,4857.27,4864.79,4791.56,4856.67
20221012,4848.64,4924.67,4788.61,4924.67
20221013,4897.11,4905.8,4831.0,4878.3
20221014,4891.29,4959.63,4891.29,4934.51
20221017,4912.61,4940.81,4859.26,4935.9
20221018,4942.32,4967.67,4923.54,4941.31
20221019,4929.04,4956.49,4900.47,4901.75
20221020,4880.83,4907.18,4844.54,4855.5
20221021,4864.26,4912.05,4860.49,4878.47
20221024,4876.21,4901.11,4755.51,4772.91
20221025,4765.45,4784.4,4709.38,4753.56
20221026,4758.76,4786.62,4725.6,4741.76
20221027,4740.1,4787.81,4737.81,4754.5
20221028,4737.42,4738.21,4617.97,4628.83
20221031,4595.02,4614.56,4547.5,4562.0
20221101,4573.36,4622.23,4541.71,4622.14
20221102,4613.89,4697.71,4604.32,4679.53
20221103,4647.04,4670.55,4637.92,4654.33
20221104,4656.71,4768.46,4656.29,4750.54
20221107,4742.26,4803.5,4736.26,4784.93
20221108,4790.04,4799.67,4770.6,4790.02
20221109,4793.55,4831.87,4793.55,4795.23
20221110,4773.6,4811.08,4734.99,4793.47
20221111,4866.08,4938.97,4848.43,4900.02
20221114,4948.49,4985.44,4900.22,4914.24
20221115,4907.48,4962.65,4893.84,4961.88
20221116,4960.13,4965.86,4934.69,4943.74
20221117,4933.25,4936.57,4890.96,4924.2
20221118,4920.31,4935.25,4890.25,4891.54
20221121,4866.43,4894.86,4827.62,4894.16
20221122,4899.67,4937.48,4877.39,4899.19
20221123,4890.94,4923.67,4880.28,4910.77
20221124,4931.69,4952.3,4919.53,4945.97
20221125,4942.46,5018.84,4935.2,5007.61
20221128,4948.62,4990.01,4919.81,4986.38
20221129,5042.05,5134.67,5037.05,5129.63
20221130,5128.03,5180.44,5099.62,5120.05
20221201,5149.94,5165.75,5086.91,5093.58
20221202,5083.94,5086.96,5045.72,5077.22
20221205,5113.34,5161.15,5113.34,5151.15
20221206,5137.19,5148.63,5103.9,5125.57
20221207,5120.2,5123.92,5068.58,5095.95
20221208,5096.21,5123.92,5078.31,5106.72
20221209,5109.65,5158.57,5092.83,5151.55
20221212,5156.26,5165.5,5074.36,5077.86
20221213,5074.8,5115.06,5074.29,5101.6
20221214,5099.29,5103.76,5070.87,5082.25
20221215,5076.92,5085.58,5025.68,5030.61
20221216,5016.93,5101.08,5016.66,5083.34
20221219,5076.25,5090.56,4959.72,4978.93
20221220,4965.51,4980.92,4913.39,4928.73
20221221,4934.6,4969.42,4920.85,4930.9
20221222,4962.35,4974.52,4881.06,4896.18
20221223,4882.97,4923.2,4870.81,4890.01
20221226,4887.92,4892.95,4870.59,4877.97
20221227,4895.13,4935.32,4895.11,4928.71
20221228,4919.05,4948.35,4898.77,4936.9
20221229,4926.17,4926.21,4884.71,4892.79
20221230,4909.34,4934.61,4896.15,4925.86
20230103,4925.96,4961.94,4914.43,4957.78
20230104,4957.79,5012.82,4945.99,4996.91
20230105,5004.55,5017.82,4992.16,5010.51
20230106,5013.55,5019.32,4988.97,5000.11
20230109,5012.42,5016.66,4986.07,4997.31
20230110,4996.66,4996.66,4966.15,4969.0
20230111,4972.81,5014.82,4968.05,4995.85
20230112,4991.52,4991.52,4958.38,4976.54
20230113,4980.21,5019.25,4977.08,5019.25
20230116,5029.82,5062.02,5017.59,5038.56
20230117,5044.05,5044.05,5016.8,5030.96
20230118,5036.34,5049.9,5030.03,5036.72
20230119,5035.11,5057.06,5015.12,5057.06
20230120,5063.07,5106.67,5059.65,5106.67
20230130,5147.53,5151.25,5085.48,5088.46
