Date,Open,High,Low,Close
20210325,4904.07,4950.76,4883.66,4926.35
20210326,4953.95,5050.83,4953.95,5037.99
20210329,5052.26,5086.65,5010.39,5046.88
20210330,5043.1,5106.04,5032.8,5094.73
20210331,5085.95,5085.95,5015.61,5048.36
20210401,5059.94,5115.43,5056.87,5110.78
20210402,5129.85,5169.83,5116.35,5161.56
20210406,5178.64,5181.15,5125.33,5140.34
20210407,5141.66,5141.66,5065.19,5103.74
20210408,5078.26,5129.13,5062.07,5112.21
20210409,5100.04,5100.04,5022.09,5035.34
20210412,5026.98,5045.6,4933.01,4947.75
20210413,4949.81,4994.54,4924.2,4939.64
20210414,4945.69,4987.12,4940.27,4980.63
20210415,4969.91,4969.91,4900.3,4948.97
20210416,4966.9,4979.17,4917.96,4966.18
20210419,4966.41,5088.21,4940.75,5087.02
20210420,5065.78,5119.86,5058.92,5083.37
20210421,5055.24,5110.56,5047.99,5098.74
20210422,5114.28,5119.22,5067.14,5089.24
20210423,5088.83,5149.98,5086.49,5135.45
20210426,5156.59,5181.11,5072.96,5077.24
20210427,5076.64,5095.98,5042.61,5090.52
20210428,5073.97,5119.45,5059.26,5119.24
20210429,5128.28,5170.59,5113.65,5164.17
20210430,5156.36,5163.25,5094.93,5123.49
20210506,5098.8,5132.9,5037.41,5061.12
20210507,5073.46,5093.75,4996.04,4996.05
20210510,5001.44,5019.39,4953.7,4992.42
20210511,4956.08,5033.49,4925.92,5023.06
20210512,5003.82,5051.17,4995.4,5044.55
20210513,4992.35,5022.08,4975.45,4992.97
20210514,5007.63,5112.98,4981.29,5110.59
20210517,5115.31,5206.69,5115.31,5184.99
20210518,5190.93,5201.67,5156.79,5187.6
20210519,5173.17,5193.56,5151.64,5172.27
20210520,5167.05,5201.59,5152.04,5186.41
20210521,5199.13,5216.16,5123.12,5134.15
20210524,5138.81,5155.59,5092.39,5155.59
20210525,5165.04,5324.36,5161.52,5318.48
20210526,5326.12,5344.28,5308.74,5320.59
20210527,5311.37,5378.48,5286.05,5338.23
20210528,5338.73,5360.28,5288.65,5321.09
20210531,5318.08,5331.63,5281.69,5331.57
20210601,5320.47,5343.75,5269.26,5341.68
20210602,5348.34,5352.64,5266.79,5289.97
20210603,5285.71,5314.37,5255.07,5255.29
20210604,5228.28,5334.49,5221.23,5282.28
20210607,5284.89,5286.84,5242.95,5277.63
20210608,5276.97,5319.04,5201.14,5232.12
20210609,5224.95,5253.36,5215.35,5236.45
20210610,5236.47,5299.53,5229.52,5271.47
20210611,5275.75,5276.1,5213.6,5224.7
20210615,5218.56,5225.5,5137.41,5166.56
20210616,5163.25,5164.52,5076.02,5080.49
20210617,5074.38,5123.37,5073.82,5101.89
20210618,5104.93,5128.03,5064.92,5102.47
20210621,5088.09,5123.78,5058.57,5090.39
20210622,5106.07,5125.82,5086.28,5122.16
20210623,5127.19,5171.03,5109.76,5147.39
20210624,5156.56,5160.43,5120.58,5155.97
20210625,5159.8,5251.61,5157.48,5239.97
20210628,5253.61,5260.64,5226.22,5251.76
20210629,5248.52,5248.52,5182.68,5190.54
20210630,5189.38,5231.43,5186.63,5224.04
20210701,5241.2,5252.26,5190.88,5229.66
20210702,5186.66,5186.66,5074.36,5081.12
20210705,5073.78,5098.23,5048.0,5085.79
20210706,5089.78,5092.21,5028.51,5083.1
20210707,5052.42,5152.77,5045.41,5140.49
20210708,5149.31,5151.22,5078.93,5088.26
20210709,5063.15,5081.41,5006.41,5069.44
20210712,5108.38,5159.41,5070.32,5132.71
20210713,5128.61,5154.05,5114.94,5142.1
20210714,5130.75,5130.75,5075.13,5083.08
20210715,5073.26,5153.81,5067.68,5151.46
20210716,5140.9,5140.9,5090.63,5094.77
20210719,5083.73,5120.82,5047.62,5113.49
20210720,5080.22,5114.0,5067.86,5108.99
20210721,5122.78,5160.54,5122.3,5144.04
20210722,5150.39,5171.21,5137.88,5151.75
20210723,5145.43,5145.43,5080.0,5089.23
20210726,5067.31,5067.31,4859.6,4925.3
20210727,4924.28,4940.86,4749.03,4751.31
20210728,4714.29,4785.66,4663.9,4760.48
20210729,4845.76,4857.97,4800.01,4850.27
20210730,4825.7,4825.7,4761.04,4811.17
20210802,4794.82,4938.82,4761.46,4933.74
20210803,4909.23,4957.03,4890.85,4934.46
20210804,4927.74,4979.29,4919.66,4978.85
20210805,4946.17,4997.14,4921.94,4948.67
20210806,4943.04,4944.35,4891.8,4921.56
20210809,4890.26,5002.89,4884.04,4985.56
20210810,4977.82,5043.76,4941.24,5043.15
20210811,5037.08,5059.79,5009.98,5015.34
20210812,4998.07,5016.26,4962.99,4973.35
20210813,4958.76,4993.74,4921.28,4945.98
20210816,4935.92,4973.38,4931.37,4941.07
20210817,4935.0,4967.56,4823.39,4837.4
20210818,4838.47,4909.54,4818.9,4894.24
20210819,4886.56,4893.47,4839.57,4862.14
20210820,4817.49,4835.15,4720.83,4769.27
20210823,4777.73,4843.82,4764.01,4835.88
20210824,4844.59,4906.2,4842.75,4888.39
20210825,4890.52,4899.77,4865.76,4898.16
20210826,4892.2,4892.2,4798.7,4801.61
20210827,4794.97,4863.47,4793.59,4827.04
20210830,4847.03,4849.16,4787.2,4813.27
20210831,4803.09,4821.76,4740.75,4805.61
20210901,4804.69,4906.4,4763.3,4869.46
20210902,4865.82,4892.7,4845.62,4869.41
20210903,4875.07,4886.55,4828.7,4843.06
20210906,4841.06,4944.45,4837.79,4933.73
20210907,4932.98,5005.96,4915.61,4992.83
20210908,4986.8,5013.98,4955.89,4972.13
20210909,4952.49,4970.15,4929.95,4970.01
20210910,4967.98,5042.8,4962.37,5013.52
20210913,5006.77,5029.72,4964.96,4991.66
20210914,4989.83,5000.98,4907.32,4917.16
20210915,4903.85,4903.85,4843.12,4867.32
20210916,4866.79,4879.53,4806.14,4807.7
20210917,4797.11,4857.96,4786.09,4855.94
20210922,4770.73,4830.85,4765.23,4821.77
20210923,4848.22,4877.34,4837.56,4853.2
20210924,4845.64,4897.06,4838.54,4849.43
20210927,4870.85,4922.56,4852.2,4877.37
20210928,4869.08,4901.31,4846.63,4883.83
20210929,4846.02,4868.07,4799.88,4833.93
20210930,4843.95,4876.07,4843.95,4866.38
20211008,4915.73,4937.09,4891.62,4929.94
20211011,4941.29,4983.73,4930.71,4936.19
20211012,4920.66,4925.49,4840.77,4883.84
20211013,4880.14,4953.37,4869.83,4940.11
20211014,4934.26,4953.92,4903.25,4913.61
20211015,4896.56,4939.82,4881.01,4932.11
20211018,4922.51,4922.51,4844.94,4874.78
20211019,4869.39,4928.14,4868.81,4922.72
20211020,4926.77,4944.02,4898.37,4910.18
20211021,4914.74,4946.18,4893.85,4928.02
20211022,4934.87,4989.89,4934.87,4959.73
20211025,4940.9,4981.65,4930.11,4979.52
20211026,4983.24,5002.57,4953.48,4963.1
20211027,4949.23,4949.23,4884.94,4898.16
20211028,4882.59,4898.66,4846.28,4864.14
20211029,4861.27,4908.77,4855.76,4908.77
20211101,4878.13,4908.21,4858.25,4890.69
20211102,4886.18,4911.23,4797.9,4839.85
20211103,4835.81,4858.71,4804.37,4821.11
20211104,4841.09,4873.94,4834.74,4868.74
20211105,4858.9,4889.68,4841.74,4842.35
20211108,4841.15,4866.08,4827.69,4848.18
20211109,4858.25,4870.79,4818.54,4846.74
20211110,4832.8,4832.8,4754.0,4821.19
20211111,4814.77,4898.65,4809.11,4898.65
20211112,4902.93,4909.08,4875.35,4888.37
20211115,4894.41,4906.33,4863.4,4882.38
20211116,4880.9,4915.37,4876.5,4883.32
20211117,4883.25,4891.52,4864.52,4885.75
20211118,4871.42,4871.42,4830.41,4837.62
20211119,4832.06,4892.81,4829.57,4890.06
20211122,4895.39,4919.0,4893.27,4912.4
20211123,4905.76,4927.52,4896.88,4913.35
20211124,4914.03,4935.49,4899.61,4916.66
20211125,4917.61,4921.33,4891.73,4896.44
20211126,4886.95,4886.95,4850.81,4860.13
20211129,4820.01,4858.53,4818.71,4851.42
20211130,4857.18,4871.25,4810.22,4832.03
20211201,4831.89,4844.52,4823.93,4843.85
20211202,4839.91,4866.85,4830.32,4856.16
20211203,4856.98,4901.02,4853.35,4901.02
20211206,4909.43,4943.9,4888.69,4892.62
20211207,4930.83,4934.1,4895.22,4922.1
20211208,4934.41,4995.93,4915.79,4995.93
20211209,5000.69,5114.5,4999.41,5078.69
20211210,5046.27,5060.06,5035.81,5055.12
20211213,5090.02,5143.84,5079.73,5083.8
20211214,5066.35,5075.21,5038.86,5049.7
20211215,5036.28,5060.37,5003.78,5005.9
20211216,5006.61,5034.73,4987.22,5034.73
20211217,5021.34,5022.11,4954.76,4954.76
20211220,4934.97,4971.67,4872.68,4880.42
20211221,4876.51,4917.8,4872.95,4913.49
20211222,4924.58,4936.67,4903.17,4914.45
20211223,4924.29,4948.74,4906.75,4948.74
20211224,4953.06,4964.91,4905.98,4921.34
20211227,4918.15,4939.69,4894.16,4919.32
20211228,4923.69,4959.14,4913.6,4955.96
20211229,4958.65,4958.65,4883.48,4883.48
20211230,4882.16,4940.18,4878.65,4921.51
20211231,4937.46,4950.36,4923.14,4940.37
20220104,4957.98,4961.45,4874.53,4917.77
20220105,4907.93,4916.28,4851.98,4868.12
20220106,4842.16,4857.56,4786.43,4818.23
20220107,4824.32,4856.65,4818.19,4822.37
20220110,4812.23,4844.39,4780.82,4844.05
20220111,4840.01,4850.88,4791.89,4797.77
20220112,4818.89,4852.73,4810.92,4845.58
20220113,4853.03,4853.06,4765.24,4765.92
20220114,4743.91,4764.05,4723.94,4726.73
20220117,4728.76,4775.24,4726.71,4767.28
20220118,4766.78,4826.3,4747.92,4813.35
20220119,4815.81,4828.75,4755.93,4780.38
20220120,4778.26,4845.0,4777.57,4823.51
20220121,4808.77,4818.31,4762.56,4779.31
20220124,4753.94,4801.1,4746.45,4786.74
20220125,4761.95,4781.39,4678.25,4678.45
20220126,4697.1,4718.99,4648.13,4712.31
20220127,4708.1,4708.44,4616.03,4619.88
20220128,4641.81,4660.52,4559.83,4563.77
20220207,4638.58,4672.65,4615.01,4634.09
20220208,4626.44,4626.44,4522.47,4608.77
20220209,4608.15,4659.46,4595.28,4652.06
20220210,4657.21,4657.21,4608.09,4639.86
20220211,4617.87,4662.6,4595.88,4601.4
20220214,4579.42,4593.63,4530.06,4551.69
20220215,4553.81,4601.45,4550.54,4600.1
20220216,4619.85,4643.1,4607.22,4617.99
20220217,4616.9,4650.16,4606.95,4629.16
20220218,4604.57,4651.34,4598.1,4651.24
20220221,4646.05,4646.67,4613.3,4634.31
20220222,4601.92,4602.07,4550.8,4574.15
20220223,4582.01,4625.3,4579.29,4623.05
20220224,4592.07,4610.88,4488.48,4529.32
20220225,4564.63,4611.86,4561.9,4573.42
20220228,4563.74,4581.65,4530.68,4581.65
20220301,4597.86,4623.43,4583.92,4619.69
20220302,4594.02,4594.02,4558.44,4578.6
20220303,4595.02,4599.4,4544.43,4551.63
20220304,4513.36,4539.39,4481.49,4496.43
20220307,4462.52,4462.52,4338.3,4352.78
20220308,4361.64,4383.65,4252.54,4265.39
20220309,4280.98,4304.48,4068.19,4226.35
20220310,4326.2,4335.67,4288.51,4292.84
20220311,4231.2,4316.04,4176.45,4306.52
20220314,4248.15,4280.36,4174.76,4174.76
20220315,4125.49,4163.42,3983.81,3983.81
20220316,4053.1,4168.59,3942.86,4156.08
20220317,4237.67,4302.74,4217.8,4237.7
20220318,4218.47,4283.37,4194.94,4265.9
20220321,4280.14,4287.82,4223.02,4258.75
20220322,4252.57,4283.33,4236.69,4255.3
20220323,4269.61,4287.58,4241.96,4276.52
20220324,4249.53,4273.96,4216.85,4251.31
20220325,4249.07,4254.84,4173.93,4174.57
20220328,4128.84,4174.12,4091.3,4148.47
20220329,4155.42,4177.21,4124.72,4134.14
20220330,4162.17,4254.1,4160.74,4254.1
20220331,4234.72,4247.36,4214.54,4222.6
20220401,4198.82,4290.67,4190.08,4276.16
20220406,4258.83,4277.52,4236.73,4263.84
20220407,4240.02,4278.11,4205.74,4209.1
20220408,4213.21,4237.81,4175.53,4230.77
20220411,4203.79,4203.79,4089.09,4100.07
20220412,4102.97,4179.97,4075.8,4179.97
20220413,4154.41,4194.04,4139.74,4139.74
20220414,4172.64,4217.06,4155.55,4191.57
20220415,4162.37,4211.32,4152.97,4188.75
20220418,4152.93,4171.74,4119.99,4166.38
20220419,4161.93,4186.94,4115.42,4134.9
20220420,4130.54,4136.17,4060.5,4070.79
20220421,4048.73,4086.44,3978.37,3995.83
20220422,3967.2,4037.08,3953.72,4013.25
20220425,3933.45,3958.21,3814.91,3814.91
20220426,3822.49,3871.85,3773.9,3784.12
20220427,3758.08,3895.73,3757.09,3895.54
20220428,3883.42,3943.43,3873.58,3921.11
20220429,3939.62,4017.43,3898.57,4016.24
20220505,3995.35,4039.7,3988.93,4010.21
20220506,3928.85,3947.24,3902.05,3908.82
20220509,3883.95,3914.11,3854.94,3877.44
20220510,3820.63,3932.68,3808.57,3919.87
20220511,3917.93,4033.3,3916.52,3976.42
20220512,3949.95,3985.93,3935.59,3958.74
20220513,3983.82,4003.85,3957.14,3988.6
20220516,4015.0,4018.03,3947.75,3956.54
20220517,3961.76,4005.89,3955.1,4005.89
20220518,4015.01,4017.34,3964.75,3991.91
20220519,3938.3,3999.6,3933.75,3999.6
20220520,4020.82,4077.6,4020.82,4077.6
20220523,4080.97,4080.97,4029.08,4053.98
20220524,4052.87,4055.78,3959.15,3959.15
20220525,3959.77,3983.62,3946.81,3983.18
20220526,3987.68,4015.75,3938.24,3993.04
20220527,4022.71,4051.14,3983.38,4001.3
20220530,4020.86,4040.82,4003.38,4029.02
20220531,4031.76,4096.2,4020.38,4091.52
20220601,4086.62,4094.9,4058.85,4083.18
20220602,4064.0,4091.15,4057.91,4089.57
20220606,4090.53,4166.62,4063.91,4166.09
20220607,4165.69,4198.09,4155.17,4179.13
20220608,4187.15,4224.81,4158.03,4219.81
20220609,4211.72,4227.45,4160.88,4175.67
20220610,4145.65,4241.35,4140.22,4238.99
20220613,4194.46,4218.23,4156.71,4189.35
20220614,4143.22,4224.09,4102.93,4222.31
20220615,4228.29,4348.42,4228.29,4278.22
20220616,4282.08,4302.92,4241.08,4250.06
20220617,4219.23,4318.77,4218.68,4309.04
20220620,4322.83,4368.36,4297.89,4330.43
20220621,4327.92,4357.34,4287.14,4325.57
20220622,4331.9,4333.18,4269.25,4270.62
20220623,4277.96,4343.88,4260.9,4343.88
20220624,4354.55,4400.69,4346.12,4394.77
20220627,4414.33,4472.69,4414.33,4444.26
20220628,4442.58,4497.89,4407.35,4490.52
20220629,4472.73,4503.13,4414.0,4421.36
20220630,4418.07,4515.0,4418.07,4485.01
20220701,4489.52,4500.99,4449.29,4466.72
20220704,4447.22,4496.03,4427.82,4496.03
20220705,4505.46,4530.32,4439.45,4489.54
20220706,4475.48,4484.36,4393.42,4423.97
20220707,4425.28,4457.34,4391.19,4443.47
20220708,4468.06,4479.49,4426.89,4428.78
20220711,4406.15,4406.15,4330.58,4354.62
20220712,4352.65,4370.34,4296.62,4313.62
20220713,4313.36,4341.47,4284.94,4321.46
20220714,4308.82,4352.1,4292.76,4322.07
20220715,4299.47,4344.86,4248.53,4248.53
20220718,4262.15,4300.78,4217.51,4292.59
20220719,4288.44,4288.44,4238.82,4269.34
20220720,4291.28,4303.37,4269.97,4283.8
20220721,4270.36,4283.15,4236.05,4236.06
20220722,4251.79,4275.47,4207.31,4238.23
20220725,4233.93,4234.84,4201.92,4212.64
20220726,4220.09,4259.99,4214.53,4245.98
20220727,4236.15,4242.1,4217.28,4225.04
20220728,4242.27,4267.92,4223.03,4225.67
20220729,4226.42,4243.51,4160.87,4170.1
20220801,4160.65,4196.57,4129.45,4188.68
20220802,4144.38,4144.38,4071.43,4107.02
20220803,4114.83,4150.98,4058.18,4066.98
20220804,4089.44,4108.16,4064.66,4101.54
20220805,4109.63,4159.49,4097.86,4156.91
20220808,4142.11,4155.73,4135.08,4148.07
20220809,4143.67,4161.81,4131.43,4156.29
20220810,4149.21,4160.79,4092.55,4109.74
20220811,4130.74,4193.81,4116.06,4193.54
20220812,4185.42,4202.47,4175.05,4191.15
20220815,4180.0,4219.92,4174.3,4185.68
20220816,4190.53,4208.8,4170.52,4177.84
20220817,4182.57,4222.79,4155.17,4216.96
20220818,4205.79,4211.91,4173.54,4180.1
20220819,4174.55,4185.66,4151.07,4151.07
20220822,4135.16,4183.65,4134.2,4181.4
20220823,4175.53,4187.39,4147.41,4161.08
20220824,4168.58,4174.16,4079.09,4082.42
20220825,4093.29,4119.62,4058.75,4116.24
20220826,4127.81,4139.79,4102.68,4107.55
20220829,4063.88,4092.95,4059.6,4089.52
20220830,4088.53,4093.14,4048.52,4075.79
20220831,4057.14,4112.85,4046.62,4078.84
20220901,4066.19,4090.89,4041.13,4043.74
20220902,4054.84,4056.18,4004.91,4023.61
20220905,4010.41,4017.0,3982.74,4015.43
20220906,4024.47,4054.0,4009.58,4052.28
20220907,4032.72,4067.54,4028.37,4054.98
20220908,4059.17,4067.76,4036.02,4037.68
20220909,4050.59,4099.01,4042.25,4093.79
20220913,4112.01,4128.11,4097.14,4111.11
20220914,4058.04,4089.06,4047.92,4065.36
20220915,4078.65,4088.81,3998.86,4027.12
20220916,4013.58,4019.41,3932.68,3932.68
20220919,3928.42,3953.65,3910.31,3928.0
20220920,3945.65,3957.55,3921.69,3932.84
20220921,3921.32,3924.39,3884.23,3903.73
20220922,3875.18,3900.27,3860.23,3869.34
20220923,3865.1,3888.4,3829.69,3856.02
20220926,3829.6,3893.32,3827.95,3836.68
20220927,3844.07,3893.03,3827.93,3892.3
20220928,3879.44,3879.44,3828.05,3828.71
20220929,3864.32,3873.18,3808.65,3827.14
20220930,3833.35,3848.6,3801.28,3804.89
20221010,3806.56,3807.46,3715.71,3720.94
20221011,3732.02,3739.81,3706.06,3727.69
20221012,3722.87,3784.31,3661.53,3784.31
20221013,3756.42,3783.6,3749.64,3752.67
20221014,3783.32,3863.23,3780.84,3842.47
20221017,3822.24,3849.62,3809.12,3846.41
20221018,3865.83,3870.22,3831.17,3838.27
20221019,3827.47,3840.49,3776.53,3776.53
20221020,3746.58,3804.25,3726.79,3754.93
20221021,3753.89,3768.69,3724.69,3742.89
20221024,3727.92,3762.16,3619.99,3633.37
20221025,3621.94,3670.73,3594.7,3627.45
20221026,3633.31,3700.88,3633.31,3656.9
20221027,3667.66,3685.08,3631.06,3631.14
20221028,3605.16,3618.86,3533.5,3541.33
20221031,3504.51,3553.39,3495.95,3508.7
20221101,3519.82,3634.17,3517.62,3634.17
20221102,3620.37,3703.47,3610.8,3677.81
20221103,3645.06,3670.16,3628.5,3647.9
20221104,3646.77,3782.88,3646.77,3767.17
20221107,3754.52,3792.79,3746.37,3775.3
20221108,3773.66,3779.12,3723.34,3749.33
20221109,3750.78,3760.41,3711.27,3714.27
20221110,3685.83,3701.53,3665.06,3685.69
20221111,3787.76,3828.9,3747.09,3788.44
20221114,3818.14,3848.41,3781.78,3794.02
20221115,3788.93,3871.64,3775.5,3865.97
20221116,3860.81,3877.68,3829.31,3834.39
20221117,3821.27,3821.74,3776.57,3818.66
20221118,3823.82,3840.3,3801.57,3801.57
20221121,3769.63,3769.87,3734.0,3769.13
20221122,3766.08,3809.86,3751.04,3769.57
20221123,3760.22,3791.18,3753.21,3773.53
20221124,3791.54,3804.9,3751.38,3756.81
20221125,3751.28,3790.57,3743.41,3775.78
20221128,3701.9,3736.08,3672.13,3733.24
20221129,3766.57,3854.77,3766.57,3848.42
20221130,3836.56,3867.66,3833.83,3853.04
20221201,3921.3,3944.56,3893.87,3894.77
20221202,3886.4,3898.11,3865.88,3870.95
20221205,3907.64,3947.48,3900.67,3946.88
20221206,3929.01,3988.9,3923.0,3968.2
20221207,3956.67,3999.59,3944.18,3958.44
20221208,3953.2,3971.49,3941.3,3959.18
20221209,3961.99,4003.32,3944.44,3998.24
20221212,3976.17,3983.43,3950.32,3953.44
20221213,3953.55,3964.4,3939.98,3945.68
20221214,3952.79,3972.74,3935.77,3954.89
20221215,3954.67,3963.5,3926.5,3951.99
20221216,3931.23,3960.47,3929.49,3954.23
20221219,3952.77,3966.57,3878.44,3893.22
20221220,3881.23,3881.27,3811.48,3829.02
20221221,3839.0,3853.73,3821.4,3830.54
20221222,3859.2,3882.13,3821.34,3836.03
20221223,3811.62,3848.34,3805.95,3828.22
20221226,3830.57,3856.81,3827.52,3843.49
20221227,3860.91,3891.85,3856.58,3887.85
20221228,3874.91,3884.72,3854.94,3871.26
20221229,3854.24,3868.29,3838.48,3856.7
20221230,3873.94,3887.55,3868.76,3871.63
20230103,3864.84,3893.99,3831.25,3887.9
20230104,3886.25,3905.9,3873.65,3892.95
20230105,3913.49,3974.88,3912.26,3968.58
20230106,3969.55,4000.41,3966.47,3980.89
20230109,3998.53,4023.09,3990.71,4013.12
20230110,4014.71,4030.46,4002.23,4017.47
20230111,4019.88,4043.4,4008.02,4010.03
20230112,4021.75,4030.29,4003.51,4017.87
20230113,4032.29,4074.38,4027.89,4074.38
20230116,4077.88,4177.1,4076.64,4137.96
20230117,4138.84,4148.58,4118.16,4137.24
20230118,4140.1,4151.46,4125.77,4130.31
20230119,4125.58,4156.01,4105.98,4156.01
20230120,4166.84,4189.83,4161.67,4181.53
20230130,4267.62,4268.15,4197.86,4201.35
